NUMERO_MANDATO;BENEFICIARIO;PARTITA_IVA_O_CF;IMPORTO;ATTO_DI_IMPEGNO;DIREZIONE_SERVIZIO_RESP_PROC;DOCUMENTO
015297;TIM;00488410010;361,89;DD/12/004729;SERV.GEST. E MANUT. (EX);FATTURA
015296;TIM;00488410010;1000;DD/12/004729;SERV.GEST. E MANUT. (EX);FATTURA
015295;TIM;00488410010;1000;DD/12/004729;SERV.GEST. E MANUT. (EX);FATTURA
023189;TIM;00488410010;600;DD/12/008791;DIR.SERVIZI TECNICI;FATTURA
023191;TIM;00488410010;650;DD/12/008791;DIR.SERVIZI TECNICI;FATTURA
023192;TIM;00488410010;6703,74;DD/12/011429;SERV.GEST. E MANUT. (EX);FATTURA
023193;TIM;00488410010;1142,41;DD/12/011429;SERV.GEST. E MANUT. (EX);FATTURA
023190;TIM;00488410010;8474,15;DD/12/008029;SERV.GEST. E MANUT. (EX);FATTURA
023186;TIM;00488410010;5650,7;DD/12/010559;SERV.GEST. E MANUT. (EX);FATTURA
023187;TIM;00488410010;14545,53;DD/12/010559;SERV.GEST. E MANUT. (EX);FATTURA
023188;TIM;00488410010;594,07;DD/12/007440;DIR.SERVIZI TECNICI;FATTURA
018914;TIPOGRAFIA IL BANDINO SRL;05176660487;8712;DD/11/009492;SERV. MUSEI COMUNALI;FATTURA
019095;TIPOGRAFIA IL BANDINO SRL;05176660487;609,2;DD/11/001401;GEST.CANALI COMUNICAZ;FATTURA
019096;TIPOGRAFIA IL BANDINO SRL;05176660487;70,17;DD/11/001401;GEST.CANALI COMUNICAZ;FATTURA
019094;TIPOGRAFIA IL BANDINO SRL;05176660487;1435,99;DD/10/001039;GEST.CANALI COMUNICAZ;FATTURA
017172;TIPOLITOGRAFIA CONTINI;04748180488;1666,17;DD/12/005366;GEST.CANALI COMUNICAZ;FATTURA
013997;TIRO A SEGNO NAZIONALE-SEZ. FIRENZE;80029670488;19144;DD/11/011387;DIR.CORPO POLIZ.MUN.;FATTURA
017650;TIRO A SEGNO NAZIONALE-SEZ. FIRENZE;80029670488;5984;DD/11/011387;DIR.CORPO POLIZ.MUN.;FATTURA
023459;TIRO A SEGNO NAZIONALE-SEZ. FIRENZE;80029670488;11114;DD/11/011387;DIR.CORPO POLIZ.MUN.;FATTURA
023088;TIRRENIA  S.R.L.;00261560106;251,2;DD/12/006935;SERV.BIBL.ARCH.EVENT;FATTURA
023029;TLF SRL TECNOLEGNO/FANTONI;01515680518;12495,49;DD/12/001347;SERV.QUALITA' VERDE;FATTURA
020160;TOFANARI D.DI STEFANO E LORENZO SNCNO;00561480484;1548,8;DD/12/005426;SERV.GEST. E MANUT. (EX);FATTURA
019498;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
019840;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
021754;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;520,3;DD/12/005043;DIR.SERV.SOCIALI;FATTURA
016232;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
020482;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
016612;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
023130;TO.L.M.AN.SOCIETA' A RESPONSABILITA'LIMITATA;05757100481;139,15;DD/12/000049;DIR.SERV.SOCIALI;FATTURA
020233;TOMISTI PAOLO;01651330977;5058,77;DD/12/002071;S.ATT.EDUC.E FORMAT.;FATTURA
020233;TOMISTI PAOLO;01651330977;1510,08;DD/12/002071;S.ATT.EDUC.E FORMAT.;FATTURA
020228;TOMISTI PAOLO;01651330977;528,53;DD/12/002071;S.ATT.EDUC.E FORMAT.;FATTURA
021489;TORELLI MASSIMO;05024490483;331,27;DD/12/008428;DIREZ. AVVOCATURA;FATTURA
024003;TORRI GIOVANNI;03828070486;937,2;DD/12/005448;SERVIZIO SPORT;FATTURA
017699;TORRI GIOVANNI;03828070486;920,16;DD/12/005448;SERVIZIO SPORT;FATTURA
021473;TORRI GIOVANNI;03828070486;1175,76;DD/12/005448;SERVIZIO SPORT;FATTURA
017615;TORRICINIANNA & C.;03665130484;25,45;DD/10/002253;SERV.GEST. E MANUT. (EX);FATTURA
020182;TORRICINIANNA & C.;03665130484;26,25;DD/10/002253;SERV.GEST. E MANUT. (EX);FATTURA
014644;TORTELLI IMPIANTI SRL;01201680483;2160;DD/09/004753;SERV.GEST. E MANUT. (EX);FATTURA
015811;TORTELLI IMPIANTI SRL;01201680483;4930,99;DD/11/008979;SERV.GEST. E MANUT. (EX);FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;8006,24;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;4003,12;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;2001,56;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;1091,76;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;8006,24;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;4003,12;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;2729,4;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
021514;TOSCANA BUS SRLAUTONOLEGGIO;06027830485;5458,8;DD/12/005470;SERV.CENTR.ACQUISTI;FATTURA
023076;TOSCANA COMUNICA S.R.L;05477410483;1331;DD/12/004982;GEST.CANALI COMUNICAZ;FATTURA
024245;TOSCANA CONTRACT SRL;04007890488;20395,76;DD/11/010353;DIR.SERVIZI TECNICI;FATTURA
014012;TOSCANA ENERGIA CLIENTI;01599690508;1188,22;DD/12/003128;SUP.TECN.QUART.E IMP.SPOR;FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;706,6;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;140,55;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;5138,86;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;136,21;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;15,02;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;192,01;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;570,27;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;165,5;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;267,97;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;197,27;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;619,24;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;2864,97;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;356,76;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;456,4;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;382,15;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;949,52;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;379,44;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1459,16;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;3537,89;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;119,69;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;149,35;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;259,5;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;4527,11;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;447,91;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;737,61;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;231,12;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;785,16;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;497,33;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;51,25;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;729,24;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;497,74;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;7737,94;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020379;TOSCANA ENERGIA CLIENTI;01599690508;732,24;DD/12/005084;SERV.GEST. E MANUT. (EX);FATTURA
020379;TOSCANA ENERGIA CLIENTI;01599690508;2474,93;DD/12/005084;SERV.GEST. E MANUT. (EX);FATTURA
020379;TOSCANA ENERGIA CLIENTI;01599690508;60,47;DD/12/005084;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;960,93;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;7302,63;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;17509,67;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;21690,19;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;12730,53;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;17542,04;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;8663,49;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2289,91;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1141,1;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;615,74;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;575,84;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1966,39;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1470,69;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;172,03;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1469,39;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;8696,49;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1491,88;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;154,34;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;158,12;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;284,84;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;360,07;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;587,58;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;234,95;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1033,14;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;223,79;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;328,03;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;718,45;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;273,86;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;536,59;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;199,3;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;907,95;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;531,51;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;418,57;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;529,89;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;342,22;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;4411,08;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;11179;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;12815,42;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;444,09;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1897,66;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;941,74;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;536,22;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;2902,71;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;811,76;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;1680,97;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;740,1;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;156,54;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;650,67;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;37,36;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;907,32;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;613,55;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020381;TOSCANA ENERGIA CLIENTI;01599690508;291,14;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;827,84;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;884,62;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1716,25;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1542,73;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2341,88;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;701,44;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1054,14;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;3842,63;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;5030,2;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2606,33;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;5177,31;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2731,12;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1523,73;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1563,49;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2568,32;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2293,95;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;3326,97;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2062,55;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;932,01;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;746,22;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;4621,96;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;6693;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;56240,79;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;51352,34;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;31574,08;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;6488,96;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;7830,99;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;25806,66;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;5720,69;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;40910,2;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;10745,34;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;147,12;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;35,25;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1020,68;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;41843,37;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;7183,02;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;832,55;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1545,65;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;3031;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;6444,7;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;644,62;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;12236,69;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;4736,65;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;1790,58;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;8921,45;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;10656,8;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;292,62;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;2908,2;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;17929,88;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;12321,02;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;4096,94;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;7387,11;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;615,93;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;341,72;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;839,58;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;984,26;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;616,75;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020380;TOSCANA ENERGIA CLIENTI;01599690508;688,42;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020453;TOSCANA ENERGIA CLIENTI;01599690508;2,47;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
020451;TOSCANA ENERGIA CLIENTI;01599690508;7,43;DD/12/005779;SERV.GEST. E MANUT. (EX);FATTURA
020454;TOSCANA ENERGIA CLIENTI;01599690508;10,02;DD/12/009552;SERV.GEST. E MANUT. (EX);FATTURA
019008;TOSCANA ENERGIA CLIENTI;01599690508;1157,97;DD/12/006879;S.BELLE ARTI E FAB.PAL.V.;FATTURA
019008;TOSCANA ENERGIA CLIENTI;01599690508;742,94;DD/12/006879;S.BELLE ARTI E FAB.PAL.V.;FATTURA
019231;TOSCANA RISTO DLF S.R.L.;04811940487;399,99;DD/12/004169;S.FAMIGLIA E ACCOGL.;FATTURA
019232;TOSCANA RISTO DLF S.R.L.;04811940487;399,99;DD/12/005153;S.FAMIGLIA E ACCOGL.;FATTURA
019675;TOSCANA RISTO DLF S.R.L.;04811940487;400;DD/12/006499;S.FAMIGLIA E ACCOGL.;FATTURA
014294;TOSCANA RISTO DLF S.R.L.;04811940487;399,99;DD/12/003366;S.FAMIGLIA E ACCOGL.;FATTURA
022469;TOSCANA RISTO DLF S.R.L.;04811940487;800;DD/12/007439;S.FAMIGLIA E ACCOGL.;FATTURA
023502;TOSCANA RISTO DLF S.R.L.;04811940487;1199,99;DD/12/008765;S.FAMIGLIA E ACCOGL.;FATTURA
020500;TOSCANA SANITA E SERVIZI S.R.L.R.S.A. CONTROLLO E COORD. DIAGNOSI;01989250970;16260,02;DD/12/008019;DIR.SERV.SOCIALI;FATTURA
020500;TOSCANA SANITA E SERVIZI S.R.L.R.S.A. CONTROLLO E COORD. DIAGNOSI;01989250970;-262,52;DD/12/008019;DIR.SERV.SOCIALI;NOTA DI CREDITO
018339;TOSCANA SANITA E SERVIZI S.R.L.R.S.A. CONTROLLO E COORD. DIAGNOSI;01989250970;18094,88;DD/12/006467;DIR.SERV.SOCIALI;FATTURA
018339;TOSCANA SANITA E SERVIZI S.R.L.R.S.A. CONTROLLO E COORD. DIAGNOSI;01989250970;-310,05;DD/12/006467;DIR.SERV.SOCIALI;NOTA DI CREDITO
017152;TOSCANA SERVICE  SRL;03527330488;103,55;DD/12/000326;SERV SUPPORTO SCUOLA;FATTURA
017152;TOSCANA SERVICE  SRL;03527330488;532,34;DD/12/000326;SERV SUPPORTO SCUOLA;FATTURA
017210;TOSCANA SERVICE  SRL;03527330488;364,46;DD/12/004353;SERV.CENTR.ACQUISTI;FATTURA
022150;TOSCANA SERVICE  SRL;03527330488;10910,57;DD/12/005268;SERV.CENTR.ACQUISTI;FATTURA
022168;TOSCANA SERVICE  SRL;03527330488;6395,15;DD/12/006909;SERV.CENTR.ACQUISTI;FATTURA
022168;TOSCANA SERVICE  SRL;03527330488;6707,8;DD/12/006909;SERV.CENTR.ACQUISTI;FATTURA
022464;TOSCANA SERVICE  SRL;03527330488;1025,44;DD/12/004353;SERV.CENTR.ACQUISTI;FATTURA
020424;TOSCANA SERVICE  SRL;03527330488;1108,49;DD/12/006909;SERV.CENTR.ACQUISTI;FATTURA
